FK_Sale,TransactionDate,FK_Customer,FK_Product,FK_Store,Quantity,UnitPrice,TotalAmount,FK_Status,FK_Employee
14474,2024-01-20,6,3,9,3,147.99,443.97,4,26
14475,2024-01-08,22,18,9,1,7.5,7.5,4,27
14476,2024-01-31,30,15,9,1,37.99,37.99,4,27
14477,2024-01-27,27,10,9,1,41.71,41.71,4,27
14478,2024-01-09,29,8,9,1,29.99,29.99,4,27
14479,2024-01-29,10,2,9,1,103.93,103.93,4,26
14480,2024-01-10,27,18,9,2,7.99,15.98,4,26
14481,2024-01-18,1,3,9,2,128.29,256.58,4,27
14482,2024-01-24,22,10,9,2,29.0,58.0,4,27
14483,2024-01-20,4,18,9,2,11.29,22.58,4,28
14484,2024-01-16,1,16,9,1,14.36,14.36,4,26
14485,2024-01-20,8,10,9,5,34.99,174.95,4,26
14486,2024-01-22,5,19,9,4,29.99,119.96,4,26
14487,2024-01-16,1,17,9,3,37.99,113.97,4,27
14488,2024-01-22,27,13,9,1,114.51,114.51,4,26
14489,2024-01-22,9,3,9,1,69.82,69.82,4,28
14490,2024-01-21,23,18,9,1,16.0,16.0,2,26
14491,2024-01-08,15,7,9,1,97.99,97.99,4,26
14492,2024-01-13,26,8,9,3,88.64,265.92,4,28
14493,2024-01-12,6,6,9,2,32.99,65.98,4,26
14494,2024-01-04,26,17,9,5,45.99,229.95,4,27
14495,2024-01-01,3,20,9,1,39.45,39.45,4,28
14496,2024-01-18,24,2,9,2,73.99,147.98,4,27
14497,2024-01-05,26,16,9,1,9.14,9.14,4,28
14498,2024-01-23,1,9,9,5,191.99,959.95,4,28
14499,2024-01-12,11,3,9,2,126.51,253.02,4,28
14500,2024-01-13,30,10,9,3,48.99,146.97,4,26
14501,2024-01-27,27,10,9,1,67.74,67.74,4,28
14502,2024-01-10,2,5,10,1,19.99,19.99,4,29
14503,2024-01-26,9,18,10,2,16.99,33.98,4,30
14504,2024-01-29,10,20,10,4,27.08,108.32,2,30
14505,2024-01-28,24,8,10,2,33.99,67.98,4,31
14506,2024-01-12,16,4,10,3,171.88,515.64,4,31
14507,2024-01-05,15,3,10,4,139.04,556.16,4,31
14508,2024-01-22,22,3,10,1,133.16,133.16,4,29
14509,2024-01-12,22,11,10,1,357.52,357.52,4,31
14510,2024-01-29,11,8,10,2,58.99,117.98,4,29
14511,2024-01-29,19,18,10,3,10.04,30.12,4,29
14512,2024-01-14,23,10,10,2,34.85,69.7,1,29
14513,2024-01-06,11,4,10,1,110.35,110.35,4,30
14514,2024-01-12,16,13,10,1,103.29,103.29,2,31
14515,2024-01-24,8,2,10,4,93.99,375.96,4,29
14516,2024-01-17,7,15,10,5,39.63,198.15,4,29
14517,2024-01-23,5,20,10,2,29.48,58.96,4,29
14518,2024-01-05,6,10,10,3,52.35,157.05,4,31
14519,2024-01-05,9,1,10,2,1397.99,2795.98,4,29
14520,2024-01-16,18,6,10,2,25.96,51.92,4,30
14521,2024-01-26,29,13,10,2,50.55,101.1,4,29
14522,2024-01-23,30,4,10,1,199.99,199.99,4,31
14523,2024-01-25,23,18,10,1,16.99,16.99,4,30
14524,2024-01-05,24,19,10,2,19.05,38.1,1,29
14525,2024-01-07,1,8,10,5,34.99,174.95,2,30
14526,2024-01-06,26,6,10,2,15.71,31.42,4,30
14527,2024-01-31,14,5,10,4,24.42,97.68,4,31
14528,2024-01-14,8,6,10,1,13.99,13.99,4,29
14529,2024-01-05,22,17,11,3,36.7,110.1,4,32
14530,2024-01-12,21,10,11,3,33.99,101.97,4,32
14531,2024-01-06,15,16,11,2,11.99,23.98,4,32
14532,2024-01-22,12,16,11,2,8.99,17.98,1,32
14533,2024-01-07,1,2,11,1,100.99,100.99,1,33
14534,2024-01-17,29,16,11,2,16.99,33.98,4,33
14535,2024-01-01,23,2,11,2,116.52,233.04,4,33
14536,2024-01-25,29,20,11,2,14.99,29.98,4,33
14537,2024-01-06,17,12,11,3,503.99,1511.97,4,33
14538,2024-01-02,16,5,11,1,19.99,19.99,4,32
14539,2024-01-23,14,9,11,4,161.22,644.88,4,33
14540,2024-01-16,10,9,11,4,81.3,325.2,4,32
14541,2024-01-29,15,16,11,3,9.06,27.18,4,32
14542,2024-01-14,21,4,11,2,132.62,265.24,4,32
14543,2024-01-04,21,20,11,2,32.38,64.76,4,33
14544,2024-01-09,22,15,11,3,43.99,131.97,4,33
14545,2024-01-21,24,14,11,2,193.11,386.22,4,32
14546,2024-01-13,4,11,11,1,370.99,370.99,4,33
14547,2024-01-12,14,17,11,1,47.99,47.99,4,33
14548,2024-01-19,7,4,11,4,254.06,1016.24,4,32
14549,2024-01-23,1,9,11,1,198.0,198.0,4,32
14550,2024-01-02,10,8,11,1,74.69,74.69,4,32
14551,2024-01-04,15,9,11,3,110.56,331.68,4,32
14552,2024-01-21,9,16,11,4,8.86,35.44,4,33
14553,2024-01-25,7,18,11,1,17.99,17.99,4,32
14554,2024-01-07,1,5,11,4,14.56,58.24,4,33
14555,2024-01-10,17,12,11,1,623.42,623.42,4,33
14556,2024-01-19,23,4,12,1,292.99,292.99,3,35
14557,2024-01-27,24,16,12,1,22.99,22.99,3,35
14558,2024-01-26,6,5,12,1,9.91,9.91,4,35
14559,2024-01-18,6,20,12,1,29.75,29.75,4,35
14560,2024-01-29,13,7,12,2,93.84,187.68,4,35
14561,2024-01-19,1,5,12,3,12.63,37.89,4,34
14562,2024-01-24,9,10,12,1,64.99,64.99,4,35
14563,2024-01-03,21,6,12,1,24.61,24.61,4,34
14564,2024-01-09,1,5,12,1,11.11,11.11,4,35
14565,2024-01-15,24,10,12,1,33.01,33.01,4,35
14566,2024-01-30,8,4,12,2,109.09,218.18,4,34
14567,2024-01-09,25,5,12,2,9.0,18.0,4,34
14568,2024-01-18,22,3,12,1,116.43,116.43,4,34
14569,2024-01-27,28,9,12,2,82.99,165.98,4,34
14570,2024-01-07,29,18,12,1,7.99,7.99,4,35
14571,2024-01-30,30,11,12,1,260.99,260.99,4,34
14572,2024-01-08,17,2,12,2,101.99,203.98,4,35
14573,2024-01-07,15,14,12,5,212.17,1060.85,4,34
14574,2024-01-03,5,8,12,5,61.91,309.55,4,34
14575,2024-01-05,19,12,12,1,403.71,403.71,3,35
14576,2024-01-29,26,18,13,2,10.94,21.88,4,36
14577,2024-01-11,27,18,13,1,14.13,14.13,2,38
14578,2024-01-06,23,9,13,3,92.13,276.39,4,38
14579,2024-01-06,25,5,13,2,28.32,56.64,4,38
14580,2024-01-25,11,4,13,2,146.99,293.98,4,37
14581,2024-01-28,16,7,13,3,120.99,362.97,4,37
14582,2024-01-03,11,15,13,2,30.14,60.28,4,37
14583,2024-01-31,12,20,13,1,35.99,35.99,4,38
14584,2024-01-31,30,18,13,2,8.99,17.98,4,36
14585,2024-01-13,30,18,13,2,8.34,16.68,4,38
14586,2024-01-13,5,13,13,4,104.99,419.96,4,37
14587,2024-01-05,21,4,13,1,110.13,110.13,4,36
14588,2024-01-20,16,15,13,1,57.99,57.99,4,36
14589,2024-01-09,7,18,13,1,14.99,14.99,4,38
14590,2024-01-08,9,13,13,2,103.99,207.98,4,37
14591,2024-01-17,19,8,13,2,34.99,69.98,4,37
14592,2024-01-28,20,10,13,2,32.23,64.46,4,38
14593,2024-01-27,12,16,13,1,19.77,19.77,2,37
14594,2024-01-16,28,5,13,2,9.0,18.0,4,36
14595,2024-01-30,4,10,13,2,32.88,65.76,4,37
14596,2024-01-29,16,19,13,1,22.99,22.99,2,38
14597,2024-01-08,20,8,13,4,54.36,217.44,4,38
14598,2024-01-07,4,15,13,3,41.06,123.18,4,37
14599,2024-01-10,26,7,13,1,138.47,138.47,4,38
14600,2024-01-27,5,9,13,1,109.99,109.99,4,37
14601,2024-01-14,15,15,13,1,83.2,83.2,4,37
14602,2024-01-08,16,16,13,3,15.99,47.97,4,38
14603,2024-01-16,1,2,13,3,122.05,366.15,4,37
14604,2024-01-26,8,4,13,4,155.58,622.32,4,37
14605,2024-01-16,12,17,13,3,47.99,143.97,4,38
14606,2024-01-19,25,18,13,1,14.66,14.66,4,36
14607,2024-01-11,20,6,13,1,26.99,26.99,4,36
14608,2024-01-25,27,16,13,2,16.73,33.46,4,38
14609,2024-01-03,11,8,13,4,80.4,321.6,4,38
14610,2024-01-26,7,13,13,1,106.99,106.99,4,37
14611,2024-01-07,8,17,13,1,21.84,21.84,4,38
14612,2024-01-29,2,18,14,5,9.99,49.95,4,40
14613,2024-01-20,25,17,14,1,47.99,47.99,1,39
14614,2024-01-09,22,20,14,1,29.0,29.0,4,40
14615,2024-01-15,27,10,14,2,42.05,84.1,4,40
14616,2024-01-22,12,1,14,2,821.99,1643.98,4,40
14617,2024-01-06,9,5,14,3,17.99,53.97,4,40
14618,2024-01-11,27,8,14,2,27.99,55.98,4,39
14619,2024-01-03,30,9,14,5,195.84,979.2,4,40
14620,2024-01-31,13,17,14,1,19.72,19.72,4,40
14621,2024-01-29,22,11,14,4,319.6,1278.4,4,39
14622,2024-01-19,22,2,14,1,118.84,118.84,3,40
14623,2024-01-25,10,4,14,1,240.67,240.67,4,39
14624,2024-01-01,10,7,14,2,150.96,301.92,4,39
14625,2024-01-12,19,3,14,1,151.89,151.89,4,39
14626,2024-01-03,13,4,14,2,126.47,252.94,4,39
14627,2024-01-16,27,9,14,4,166.85,667.4,4,39
14628,2024-01-18,21,17,14,1,37.99,37.99,4,39
14629,2024-01-04,24,19,14,2,19.82,39.64,4,39
14630,2024-01-03,17,12,14,2,630.99,1261.98,4,39
14631,2024-01-17,14,9,15,2,99.99,199.98,4,41
14632,2024-01-13,4,20,15,4,17.71,70.84,4,42
14633,2024-01-30,10,15,15,2,88.1,176.2,4,42
14634,2024-01-23,17,7,15,3,113.99,341.97,4,41
14635,2024-01-31,19,6,15,1,10.1,10.1,4,41
14636,2024-01-21,25,9,15,4,145.99,583.96,4,41
14637,2024-01-24,7,10,15,1,38.99,38.99,4,42
14638,2024-01-23,28,9,15,1,138.02,138.02,4,41
14639,2024-01-29,7,20,15,1,40.83,40.83,4,41
14640,2024-01-26,20,3,15,3,117.99,353.97,3,41
14641,2024-01-04,13,17,15,3,31.22,93.66,4,42
14642,2024-01-11,28,5,15,5,9.5,47.5,4,41
14643,2024-01-17,3,4,15,3,298.97,896.91,4,41
14644,2024-01-19,4,7,15,2,62.5,125.0,4,42
14645,2024-01-14,21,16,15,3,9.89,29.67,4,41
14646,2024-01-16,17,10,15,4,38.99,155.96,4,41
14647,2024-01-20,7,9,15,1,73.99,73.99,3,42
14648,2024-01-17,4,4,15,1,215.75,215.75,4,42
14649,2024-01-09,29,8,15,1,39.99,39.99,4,42
14650,2024-01-15,1,15,15,3,85.41,256.23,4,42
14651,2024-01-18,3,16,15,2,21.79,43.58,4,42
14652,2024-01-27,21,17,15,3,53.15,159.45,4,41
14653,2024-01-22,14,17,15,2,23.53,47.06,3,41
14654,2024-01-01,2,9,15,2,192.56,385.12,3,41
14655,2024-01-02,22,2,15,1,83.76,83.76,4,42
14656,2024-01-18,25,5,15,4,16.6,66.4,4,41
14657,2024-01-23,12,1,15,1,852.99,852.99,4,41
14658,2024-02-11,28,4,1,2,128.87,257.74,4,2
14659,2024-02-15,30,18,1,4,7.0,28.0,4,4
14660,2024-02-10,10,19,1,4,23.8,95.2,4,4
14661,2024-02-21,20,6,1,1,32.35,32.35,4,1
14662,2024-02-16,11,16,1,3,18.99,56.97,4,4
14663,2024-02-26,11,4,1,4,142.38,569.52,4,3
14664,2024-02-13,23,19,1,2,21.53,43.06,4,1
14665,2024-02-12,25,13,1,1,95.14,95.14,4,3
14666,2024-02-24,5,7,1,1,123.58,123.58,4,1
14667,2024-02-13,10,17,1,2,24.99,49.98,4,1
14668,2024-02-21,27,6,1,1,19.99,19.99,4,3
14669,2024-02-25,17,2,1,1,116.67,116.67,4,1
14670,2024-02-18,9,10,1,1,32.99,32.99,2,3
14671,2024-02-15,18,2,1,2,94.41,188.82,4,2
14672,2024-02-01,25,5,1,1,16.29,16.29,4,1
14673,2024-02-27,22,3,1,3,64.56,193.68,4,2
14674,2024-02-17,8,1,1,3,1013.99,3041.97,4,2
14675,2024-02-14,10,16,1,1,21.85,21.85,4,3
14676,2024-02-29,13,9,1,2,184.99,369.98,4,4
14677,2024-02-11,29,9,1,1,75.87,75.87,1,2
14678,2024-02-09,27,2,1,3,96.99,290.97,4,4
14679,2024-02-02,2,13,1,1,45.91,45.91,4,2
14680,2024-02-05,11,10,1,3,33.99,101.97,1,1
14681,2024-02-16,13,19,1,3,23.49,70.47,4,2
14682,2024-02-01,19,13,2,1,41.99,41.99,4,5
14683,2024-02-09,6,18,2,2,13.9,27.8,4,5
14684,2024-02-26,18,18,2,1,13.33,13.33,4,6
14685,2024-02-07,27,17,2,5,35.99,179.95,4,8
14686,2024-02-12,17,14,2,1,153.63,153.63,4,5
14687,2024-02-12,30,14,2,2,188.51,377.02,4,8
14688,2024-02-19,19,2,2,1,104.99,104.99,4,7
14689,2024-02-16,16,1,2,3,1230.99,3692.97,4,5
14690,2024-02-19,3,17,2,3,53.62,160.86,4,5
14691,2024-02-26,20,14,2,1,179.82,179.82,4,8
14692,2024-02-23,14,2,2,2,113.06,226.12,4,5
14693,2024-02-14,21,4,2,1,289.99,289.99,4,5
14694,2024-02-24,12,8,2,1,49.99,49.99,4,6
14695,2024-02-13,16,13,2,1,50.02,50.02,1,6
14696,2024-02-03,20,6,2,4,15.99,63.96,3,8
14697,2024-02-10,16,17,2,3,51.48,154.44,4,7
14698,2024-02-29,8,8,2,1,47.2,47.2,4,6
14699,2024-02-24,15,16,2,1,10.42,10.42,4,5
14700,2024-02-06,25,13,2,5,49.99,249.95,4,5
14701,2024-02-10,20,5,2,1,10.04,10.04,4,8
14702,2024-02-16,5,10,2,2,48.99,97.98,4,8
14703,2024-02-18,12,15,3,2,86.99,173.98,4,11
14704,2024-02-07,2,17,3,1,35.38,35.38,4,10
14705,2024-02-20,7,4,3,2,129.67,259.34,4,11
14706,2024-02-05,24,5,3,1,26.57,26.57,4,9
14707,2024-02-05,14,3,3,2,138.12,276.24,4,10
14708,2024-02-03,3,8,3,3,41.8,125.4,4,10
14709,2024-02-18,4,9,3,1,121.07,121.07,4,9
14710,2024-02-13,16,3,3,1,143.35,143.35,4,10
14711,2024-02-19,21,18,3,1,16.99,16.99,4,10
14712,2024-02-28,9,3,3,1,126.99,126.99,4,11
14713,2024-02-27,14,17,3,1,23.68,23.68,4,11
14714,2024-02-12,10,9,3,1,153.38,153.38,4,11
14715,2024-02-02,13,18,3,2,15.99,31.98,4,10
14716,2024-02-16,25,5,3,2,13.99,27.98,4,11
14717,2024-02-18,23,15,3,3,49.99,149.97,2,10
14718,2024-02-04,8,2,3,2,71.91,143.82,4,11
14719,2024-02-26,4,16,3,2,20.99,41.98,4,9
14720,2024-02-07,5,9,3,1,152.72,152.72,4,10
14721,2024-02-06,11,9,3,1,155.57,155.57,4,9
14722,2024-02-28,6,2,3,3,82.99,248.97,4,9
14723,2024-02-13,13,6,3,5,12.46,62.3,4,11
14724,2024-02-12,10,6,4,2,9.0,18.0,4,13
14725,2024-02-22,7,16,4,1,9.99,9.99,4,12
14726,2024-02-11,8,15,4,2,87.99,175.98,4,14
14727,2024-02-04,1,18,4,1,16.99,16.99,4,12
14728,2024-02-08,21,4,4,1,298.57,298.57,4,12
14729,2024-02-18,30,5,4,2,18.56,37.12,4,13
14730,2024-02-24,27,3,4,2,93.99,187.98,4,14
14731,2024-02-21,13,12,4,4,486.99,1947.96,4,13
14732,2024-02-06,4,1,4,1,1039.54,1039.54,1,13
14733,2024-02-26,14,14,4,1,163.09,163.09,4,14
14734,2024-02-25,27,6,4,2,31.74,63.48,4,12
14735,2024-02-23,21,5,4,2,14.06,28.12,1,13
14736,2024-02-23,12,6,4,3,31.99,95.97,4,14
14737,2024-02-08,28,7,4,4,116.25,465.0,4,12
14738,2024-02-02,30,18,4,2,7.57,15.14,4,13
14739,2024-02-25,1,7,4,1,103.3,103.3,4,14
14740,2024-02-18,5,16,4,1,8.13,8.13,2,13
14741,2024-02-01,6,6,4,2,9.0,18.0,4,14
14742,2024-02-22,26,2,4,2,65.4,130.8,4,12
14743,2024-02-21,7,8,4,5,45.26,226.3,4,12
14744,2024-02-07,3,2,4,2,111.14,222.28,4,14
14745,2024-02-21,13,17,5,1,21.21,21.21,4,16
14746,2024-02-02,26,19,5,3,24.99,74.97,4,17
14747,2024-02-02,13,16,5,1,18.26,18.26,1,15
14748,2024-02-19,11,5,5,5,17.99,89.95,3,17
14749,2024-02-29,23,20,5,3,37.99,113.97,4,15
14750,2024-02-06,8,14,5,3,147.64,442.92,4,16
14751,2024-02-25,25,8,5,5,85.37,426.85,4,16
14752,2024-02-01,29,3,5,1,88.99,88.99,1,15
14753,2024-02-11,12,20,5,1,16.99,16.99,2,17
14754,2024-02-16,19,15,5,5,39.99,199.95,4,16
14755,2024-02-21,1,1,5,4,1183.99,4735.96,4,17
14756,2024-02-03,6,3,5,5,87.46,437.3,4,15
14757,2024-02-24,19,2,5,2,87.99,175.98,4,15
14758,2024-02-21,8,13,5,2,95.99,191.98,4,17
14759,2024-02-25,13,11,5,3,517.76,1553.28,4,15
14760,2024-02-14,9,7,5,3,55.2,165.6,4,15
14761,2024-02-20,22,3,5,2,136.79,273.58,4,15
14762,2024-02-27,3,3,6,1,145.92,145.92,4,20
14763,2024-02-03,18,8,6,1,68.27,68.27,4,20
14764,2024-02-04,22,7,6,1,101.49,101.49,4,20
14765,2024-02-25,12,2,6,1,109.34,109.34,4,18
14766,2024-02-16,14,6,6,1,16.99,16.99,3,18
14767,2024-02-09,7,20,6,5,21.49,107.45,4,20
14768,2024-02-08,3,6,6,5,23.19,115.95,4,19
14769,2024-02-02,3,18,6,2,17.99,35.98,4,20
14770,2024-02-15,27,3,6,1,150.2,150.2,4,20
14771,2024-02-07,14,19,6,1,31.99,31.99,4,20
14772,2024-02-29,24,2,6,1,50.83,50.83,4,20
14773,2024-02-11,10,16,7,3,20.78,62.34,4,22
14774,2024-02-02,14,7,7,2,61.31,122.62,4,22
14775,2024-02-24,8,9,7,1,128.09,128.09,4,21
14776,2024-02-12,25,20,7,1,29.99,29.99,4,21
14777,2024-02-13,10,13,7,1,58.54,58.54,4,22
14778,2024-02-15,16,9,7,2,76.5,153.0,4,22
14779,2024-02-03,25,20,7,4,27.5,110.0,4,21
14780,2024-02-22,16,18,7,5,14.99,74.95,4,21
14781,2024-02-25,10,19,7,1,16.99,16.99,4,23
14782,2024-02-13,2,10,7,1,56.99,56.99,4,23
14783,2024-02-12,2,7,7,1,136.99,136.99,4,21
14784,2024-02-07,11,10,7,1,53.99,53.99,4,21
14785,2024-02-22,30,18,8,3,15.7,47.1,4,25
14786,2024-02-09,15,16,8,1,9.18,9.18,4,24
14787,2024-02-20,29,4,8,1,209.89,209.89,4,24
14788,2024-02-13,20,5,8,1,17.99,17.99,4,25
14789,2024-02-06,26,19,8,3,15.79,47.37,2,24
14790,2024-02-20,28,16,8,1,15.34,15.34,4,24
14791,2024-02-03,28,8,8,1,81.43,81.43,4,24
14792,2024-02-19,4,19,8,2,22.37,44.74,4,24
14793,2024-02-15,14,20,8,4,41.36,165.44,4,25
14794,2024-02-04,3,18,8,1,7.0,7.0,4,25
14795,2024-02-13,3,10,8,2,39.99,79.98,4,25
14796,2024-02-24,11,15,8,2,40.99,81.98,4,24
14797,2024-02-06,20,8,9,1,81.99,81.99,1,26
14798,2024-02-09,4,19,9,2,22.71,45.42,4,27
14799,2024-02-01,1,3,9,2,118.38,236.76,4,26
14800,2024-02-20,13,7,9,2,115.99,231.98,4,27
14801,2024-02-09,20,20,9,2,30.98,61.96,4,28
14802,2024-02-11,26,9,9,1,84.95,84.95,4,28
14803,2024-02-15,29,5,9,3,18.87,56.61,4,27
14804,2024-02-08,21,7,9,1,71.54,71.54,4,27
14805,2024-02-21,6,2,9,3,76.99,230.97,4,27
14806,2024-02-20,19,18,9,1,10.79,10.79,4,26
14807,2024-02-11,14,14,9,3,151.99,455.97,4,26
14808,2024-02-15,4,14,9,2,234.05,468.1,3,27
14809,2024-02-28,17,10,9,2,36.99,73.98,1,28
14810,2024-02-14,26,17,9,1,28.7,28.7,1,27
14811,2024-02-16,19,18,9,2,17.12,34.24,4,28
14812,2024-02-04,2,9,9,4,146.65,586.6,4,26
14813,2024-02-24,27,9,9,1,161.99,161.99,4,27
14814,2024-02-18,6,17,9,1,22.99,22.99,4,28
14815,2024-02-13,16,7,10,1,78.99,78.99,4,30
14816,2024-02-11,4,10,10,2,59.15,118.3,4,30
14817,2024-02-10,14,2,10,2,120.99,241.98,4,31
14818,2024-02-06,19,5,10,1,23.99,23.99,4,29
14819,2024-02-22,12,6,10,1,16.76,16.76,4,30
14820,2024-02-25,5,4,10,4,152.99,611.96,4,31
14821,2024-02-01,20,1,10,2,1042.49,2084.98,4,30
14822,2024-02-11,15,17,10,3,37.94,113.82,4,29
14823,2024-02-28,21,19,10,1,26.78,26.78,3,30
14824,2024-02-06,25,17,10,1,19.99,19.99,4,30
14825,2024-02-19,6,3,10,4,140.34,561.36,4,29
14826,2024-02-27,6,10,10,1,58.45,58.45,1,30
14827,2024-02-29,30,5,10,1,26.47,26.47,4,29
14828,2024-02-06,7,9,10,1,178.99,178.99,4,30
14829,2024-02-28,24,5,10,1,22.59,22.59,4,31
14830,2024-02-05,18,10,10,1,40.99,40.99,4,29
14831,2024-02-02,5,18,10,2,17.49,34.98,3,31
14832,2024-02-09,24,18,11,5,13.99,69.95,4,32
14833,2024-02-13,19,7,11,3,106.8,320.4,4,33
14834,2024-02-09,8,17,11,3,32.99,98.97,3,32
14835,2024-02-16,21,5,11,1,12.99,12.99,4,32
14836,2024-02-23,22,6,11,3,28.46,85.38,4,32
14837,2024-02-10,11,15,11,3,76.99,230.97,4,32
14838,2024-02-07,18,10,11,1,53.02,53.02,4,33
14839,2024-02-29,2,13,11,4,52.99,211.96,4,33
14840,2024-02-10,2,8,11,4,75.76,303.04,4,32
14841,2024-02-15,29,9,11,3,115.38,346.14,4,32
14842,2024-02-18,18,5,11,3,19.89,59.67,4,33
14843,2024-02-22,2,10,11,2,63.68,127.36,4,32
14844,2024-02-14,9,16,12,2,12.16,24.32,4,35
14845,2024-02-26,30,13,12,4,108.34,433.36,4,35
14846,2024-02-25,4,6,12,2,27.91,55.82,4,35
14847,2024-02-23,19,16,12,5,21.08,105.4,4,35
14848,2024-02-07,8,9,12,1,171.81,171.81,4,34
14849,2024-02-26,13,9,12,2,71.99,143.98,4,35
14850,2024-02-18,8,8,12,4,28.99,115.96,4,35
14851,2024-02-20,10,8,12,4,71.99,287.96,4,34
14852,2024-02-29,8,16,12,2,14.64,29.28,4,34
14853,2024-02-19,26,3,12,1,71.99,71.99,4,35
14854,2024-02-06,8,17,12,2,52.02,104.04,1,35
14855,2024-02-11,5,19,12,2,15.99,31.98,4,34
14856,2024-02-29,28,7,13,1,75.99,75.99,4,37
14857,2024-02-26,4,3,13,3,91.64,274.92,4,36
14858,2024-02-21,3,8,13,2,26.51,53.02,4,37
14859,2024-02-22,22,12,13,3,587.43,1762.29,4,38
14860,2024-02-25,10,2,13,5,120.99,604.95,4,36
14861,2024-02-23,30,20,13,1,21.32,21.32,4,38
14862,2024-02-02,11,13,13,1,63.1,63.1,4,37
14863,2024-02-11,13,13,13,3,85.82,257.46,4,37
14864,2024-02-20,22,11,13,1,588.62,588.62,4,38
14865,2024-02-16,13,5,13,1,23.49,23.49,4,37
14866,2024-02-23,7,16,13,1,16.99,16.99,4,38
14867,2024-02-26,12,7,13,3,113.16,339.48,4,38
14868,2024-02-13,4,18,13,1,15.99,15.99,3,36
14869,2024-02-27,4,7,13,1,107.35,107.35,4,36
14870,2024-02-07,14,10,13,1,62.99,62.99,4,37
14871,2024-02-19,9,17,13,4,40.99,163.96,3,37
14872,2024-02-03,5,19,14,1,28.29,28.29,4,39
14873,2024-02-02,15,4,14,2,196.99,393.98,4,39
14874,2024-02-27,7,1,14,2,946.99,1893.98,4,39
14875,2024-02-15,13,10,14,3,58.45,175.35,1,39
14876,2024-02-17,11,5,14,1,26.99,26.99,4,40
14877,2024-02-16,20,4,14,1,193.42,193.42,4,40
14878,2024-02-04,8,5,14,3,16.91,50.73,4,39
14879,2024-02-10,7,7,14,1,150.99,150.99,4,40
14880,2024-02-20,25,18,14,3,11.23,33.69,4,39
14881,2024-02-10,15,16,14,3,14.78,44.34,4,39
14882,2024-02-12,16,5,14,1,18.99,18.99,2,39
14883,2024-02-01,5,16,14,1,11.99,11.99,4,40
14884,2024-02-26,9,7,15,1,115.81,115.81,4,42
14885,2024-02-04,24,2,15,3,74.51,223.53,4,41
14886,2024-02-26,21,19,15,1,26.45,26.45,4,41
14887,2024-02-29,2,13,15,4,59.99,239.96,4,42
14888,2024-02-17,1,3,15,5,104.99,524.95,4,41
14889,2024-02-27,19,2,15,4,75.99,303.96,4,41
14890,2024-02-09,4,18,15,1,12.8,12.8,4,42
14891,2024-02-28,3,13,15,3,44.41,133.23,4,41
14892,2024-02-11,27,10,15,2,37.99,75.98,4,41
14893,2024-02-04,25,2,15,1,94.05,94.05,4,41
14894,2024-03-16,30,1,1,3,1386.99,4160.97,4,3
14895,2024-03-26,23,6,1,1,11.99,11.99,4,4
14896,2024-03-16,4,13,1,2,115.51,231.02,4,3
14897,2024-03-30,12,3,1,4,151.99,607.96,4,1
14898,2024-03-14,15,17,1,4,53.81,215.24,4,1
14899,2024-03-10,26,8,1,5,57.14,285.7,4,3
14900,2024-03-28,30,1,1,5,1076.99,5384.95,2,4
14901,2024-03-20,29,3,1,1,123.99,123.99,4,3
14902,2024-03-04,22,6,1,2,29.99,59.98,3,2
14903,2024-03-20,27,9,1,3,105.65,316.95,4,4
14904,2024-03-23,25,13,1,2,81.52,163.04,4,1
14905,2024-03-14,6,9,1,2,105.91,211.82,4,1
14906,2024-03-04,6,16,1,2,15.99,31.98,4,4
14907,2024-03-23,7,18,1,1,8.99,8.99,4,2
14908,2024-03-20,1,3,1,5,86.72,433.6,3,3
14909,2024-03-26,21,6,1,1,28.76,28.76,4,3
14910,2024-03-27,12,10,1,2,57.99,115.98,4,2
14911,2024-03-05,3,5,1,4,28.88,115.52,4,1
14912,2024-03-26,29,9,1,1,197.99,197.99,3,3
14913,2024-03-20,18,15,1,1,41.99,41.99,4,3
14914,2024-03-04,2,15,1,3,82.84,248.52,4,3
14915,2024-03-06,12,6,1,3,33.46,100.38,4,1
14916,2024-03-09,8,5,1,1,20.07,20.07,4,3
14917,2024-03-04,27,2,1,1,99.39,99.39,1,4
14918,2024-03-05,20,1,1,1,1034.79,1034.79,4,2
14919,2024-03-28,27,8,1,2,60.99,121.98,4,2
14920,2024-03-04,11,4,1,2,146.99,293.98,4,2
14921,2024-03-02,5,2,2,4,107.63,430.52,4,5
14922,2024-03-18,22,3,2,1,81.99,81.99,4,8
14923,2024-03-02,20,14,2,3,216.86,650.58,4,5
14924,2024-03-04,17,8,2,2,34.9,69.8,4,7
14925,2024-03-23,11,9,2,4,146.99,587.96,4,5
14926,2024-03-23,25,3,2,2,136.99,273.98,4,7
14927,2024-03-07,18,2,2,2,83.99,167.98,4,6
14928,2024-03-01,16,13,2,1,115.99,115.99,4,7
14929,2024-03-01,1,20,2,1,38.99,38.99,4,6
14930,2024-03-10,18,6,2,2,14.87,29.74,4,7
14931,2024-03-27,27,9,2,1,142.34,142.34,4,7
14932,2024-03-08,3,8,2,1,87.31,87.31,4,8
14933,2024-03-19,22,7,2,3,60.58,181.74,4,6
14934,2024-03-07,5,2,2,1,81.99,81.99,4,8
14935,2024-03-18,20,13,2,2,79.99,159.98,4,7
14936,2024-03-09,24,4,2,3,265.41,796.23,4,8
